Mod:Item:MetaData, Localized Name
silentgems:gemoredark:4, Golden Beryl Ore
silentgems:gemoredark:5, Moldavite Ore
silentgems:gemoredark:6, Malachite Ore
silentgems:gemoredark:7, Turquoise Ore
silentgems:gemoredark:8, Moonstone Ore
silentgems:gemoredark:9, Blue Topaz Ore
silentgems:gemoredark:10, Tanzanite Ore
silentgems:gemoredark:11, Violet Sapphire Ore
silentgems:gemoredark:12, Lepidolite Ore
silentgems:gemoredark:13, Ametrine Ore
silentgems:gemoredark:14, Black Diamond Ore
silentgems:gemoredark:15, Alexandrite Ore
silentgems:gemorelight:0, Pyrope Ore
silentgems:gemorelight:1, Coral Ore
silentgems:gemorelight:2, Sunstone Ore
silentgems:gemorelight:3, Cat's Eye Ore
silentgems:gemorelight:4, Zircon Ore
silentgems:gemorelight:5, Jade Ore
silentgems:gemorelight:6, Chrysoprase Ore
silentgems:gemorelight:7, Apatite Ore
silentgems:gemorelight:8, Fluorite Ore
silentgems:gemorelight:9, Kyanite Ore
silentgems:gemorelight:10, Sodalite Ore
silentgems:gemorelight:11, Ammolite Ore
silentgems:gemorelight:12, Kunzite Ore
silentgems:gemorelight:13, Rose Quartz Ore
silentgems:gemorelight:14, Tektite Ore
silentgems:gemorelight:15, Pearl Ore
silentgems:gemblock:0, Ruby Block
silentgems:gemblock:1, Garnet Block
silentgems:gemblock:2, Topaz Block
silentgems:gemblock:3, Amber Block
silentgems:gemblock:4, Heliodor Block
silentgems:gemblock:5, Peridot Block
silentgems:gemblock:6, Green Sapphire Block
silentgems:gemblock:7, Indicolite Block
silentgems:gemblock:8, Aquamarine Block
silentgems:gemblock:9, Sapphire Block
silentgems:gemblock:10, Iolite Block
silentgems:gemblock:11, Amethyst Block
silentgems:gemblock:12, Agate Block
silentgems:gemblock:13, Morganite Block
silentgems:gemblock:14, Onyx Block
silentgems:gemblock:15, Opal Block
silentgems:gemblockdark:0, Carnelian Block
silentgems:gemblockdark:1, Spinel Block
silentgems:gemblockdark:2, Citrine Block
silentgems:gemblockdark:3, Jasper Block
silentgems:gemblockdark:4, Golden Beryl Block
silentgems:gemblockdark:5, Moldavite Block
silentgems:gemblockdark:6, Malachite Block
silentgems:gemblockdark:7, Turquoise Block
silentgems:gemblockdark:8, Moonstone Block
silentgems:gemblockdark:9, Blue Topaz Block
silentgems:gemblockdark:10, Tanzanite Block
silentgems:gemblockdark:11, Violet Sapphire Block
silentgems:gemblockdark:12, Lepidolite Block
silentgems:gemblockdark:13, Ametrine Block
silentgems:gemblockdark:14, Black Diamond Block
silentgems:gemblockdark:15, Alexandrite Block
silentgems:gemblocklight:0, Pyrope Block
silentgems:gemblocklight:1, Coral Block
silentgems:gemblocklight:2, Sunstone Block
silentgems:gemblocklight:3, Cat's Eye Block
silentgems:gemblocklight:4, Zircon Block
silentgems:gemblocklight:5, Jade Block
silentgems:gemblocklight:6, Chrysoprase Block
silentgems:gemblocklight:7, Apatite Block
silentgems:gemblocklight:8, Fluorite Block
silentgems:gemblocklight:9, Kyanite Block
silentgems:gemblocklight:10, Sodalite Block
silentgems:gemblocklight:11, Ammolite Block
silentgems:gemblocklight:12, Kunzite Block
silentgems:gemblocklight:13, Rose Quartz Block
silentgems:gemblocklight:14, Tektite Block
silentgems:gemblocklight:15, Pearl Block
silentgems:gemblocksuper:0, Supercharged Ruby Block
silentgems:gemblocksuper:1, Supercharged Garnet Block
silentgems:gemblocksuper:2, Supercharged Topaz Block
silentgems:gemblocksuper:3, Supercharged Amber Block
silentgems:gemblocksuper:4, Supercharged Heliodor Block
silentgems:gemblocksuper:5, Supercharged Peridot Block
silentgems:gemblocksuper:6, Supercharged Green Sapphire Block
silentgems:gemblocksuper:7, Supercharged Indicolite Block
silentgems:gemblocksuper:8, Supercharged Aquamarine Block
silentgems:gemblocksuper:9, Supercharged Sapphire Block
silentgems:gemblocksuper:10, Supercharged Iolite Block
silentgems:gemblocksuper:11, Supercharged Amethyst Block
silentgems:gemblocksuper:12, Supercharged Agate Block
silentgems:gemblocksuper:13, Supercharged Morganite Block
silentgems:gemblocksuper:14, Supercharged Onyx Block
silentgems:gemblocksuper:15, Supercharged Opal Block
silentgems:gemblocksuperdark:0, Supercharged Carnelian Block
silentgems:gemblocksuperdark:1, Supercharged Spinel Block
silentgems:gemblocksuperdark:2, Supercharged Citrine Block
silentgems:gemblocksuperdark:3, Supercharged Jasper Block
silentgems:gemblocksuperdark:4, Supercharged Golden Beryl Block
silentgems:gemblocksuperdark:5, Supercharged Moldavite Block
silentgems:gemblocksuperdark:6, Supercharged Malachite Block
silentgems:gemblocksuperdark:7, Supercharged Turquoise Block
silentgems:gemblocksuperdark:8, Supercharged Moonstone Block
silentgems:gemblocksuperdark:9, Supercharged Blue Topaz Block
silentgems:gemblocksuperdark:10, Supercharged Tanzanite Block
silentgems:gemblocksuperdark:11, Supercharged Violet Sapphire Block
silentgems:gemblocksuperdark:12, Supercharged Lepidolite Block
silentgems:gemblocksuperdark:13, Supercharged Ametrine Block
silentgems:gemblocksuperdark:14, Supercharged Black Diamond Block
silentgems:gemblocksuperdark:15, Supercharged Alexandrite Block
silentgems:gemblocksuperlight:0, Supercharged Pyrope Block
silentgems:gemblocksuperlight:1, Supercharged Coral Block
silentgems:gemblocksuperlight:2, Supercharged Sunstone Block
silentgems:gemblocksuperlight:3, Supercharged Cat's Eye Block
silentgems:gemblocksuperlight:4, Supercharged Zircon Block
silentgems:gemblocksuperlight:5, Supercharged Jade Block
silentgems:gemblocksuperlight:6, Supercharged Chrysoprase Block
silentgems:gemblocksuperlight:7, Supercharged Apatite Block
silentgems:gemblocksuperlight:8, Supercharged Fluorite Block
silentgems:gemblocksuperlight:9, Supercharged Kyanite Block
silentgems:gemblocksuperlight:10, Supercharged Sodalite Block
silentgems:gemblocksuperlight:11, Supercharged Ammolite Block
silentgems:gemblocksuperlight:12, Supercharged Kunzite Block
silentgems:gemblocksuperlight:13, Supercharged Rose Quartz Block
silentgems:gemblocksuperlight:14, Supercharged Tektite Block
silentgems:gemblocksuperlight:15, Supercharged Pearl Block
silentgems:gembrickcoated:0, Ruby-Coated Bricks
silentgems:gembrickcoated:1, Garnet-Coated Bricks
silentgems:gembrickcoated:2, Topaz-Coated Bricks
silentgems:gembrickcoated:3, Amber-Coated Bricks
silentgems:gembrickcoated:4, Heliodor-Coated Bricks
silentgems:gembrickcoated:5, Peridot-Coated Bricks
silentgems:gembrickcoated:6, Green Sapphire-Coated Bricks
silentgems:gembrickcoated:7, Indicolite-Coated Bricks
silentgems:gembrickcoated:8, Aquamarine-Coated Bricks
silentgems:gembrickcoated:9, Sapphire-Coated Bricks
silentgems:gembrickcoated:10, Iolite-Coated Bricks
silentgems:gembrickcoated:11, Amethyst-Coated Bricks
silentgems:gembrickcoated:12, Agate-Coated Bricks
silentgems:gembrickcoated:13, Morganite-Coated Bricks
silentgems:gembrickcoated:14, Onyx-Coated Bricks
silentgems:gembrickcoated:15, Opal-Coated Bricks
silentgems:gembrickcoateddark:0, Carnelian-Coated Bricks
silentgems:gembrickcoateddark:1, Spinel-Coated Bricks
silentgems:gembrickcoateddark:2, Citrine-Coated Bricks
silentgems:gembrickcoateddark:3, Jasper-Coated Bricks
silentgems:gembrickcoateddark:4, Golden Beryl-Coated Bricks
silentgems:gembrickcoateddark:5, Moldavite-Coated Bricks
silentgems:gembrickcoateddark:6, Malachite-Coated Bricks
silentgems:gembrickcoateddark:7, Turquoise-Coated Bricks
silentgems:gembrickcoateddark:8, Moonstone-Coated Bricks
silentgems:gembrickcoateddark:9, Blue Topaz-Coated Bricks
silentgems:gembrickcoateddark:10, Tanzanite-Coated Bricks
silentgems:gembrickcoateddark:11, Violet Sapphire-Coated Bricks
silentgems:gembrickcoateddark:12, Lepidolite-Coated Bricks
silentgems:gembrickcoateddark:13, Ametrine-Coated Bricks
silentgems:gembrickcoateddark:14, Black Diamond-Coated Bricks
silentgems:gembrickcoateddark:15, Alexandrite-Coated Bricks
silentgems:gembrickcoatedlight:0, Pyrope-Coated Bricks
silentgems:gembrickcoatedlight:1, Coral-Coated Bricks
silentgems:gembrickcoatedlight:2, Sunstone-Coated Bricks
silentgems:gembrickcoatedlight:3, Cat's Eye-Coated Bricks
silentgems:gembrickcoatedlight:4, Zircon-Coated Bricks
silentgems:gembrickcoatedlight:5, Jade-Coated Bricks
silentgems:gembrickcoatedlight:6, Chrysoprase-Coated Bricks
silentgems:gembrickcoatedlight:7, Apatite-Coated Bricks
silentgems:gembrickcoatedlight:8, Fluorite-Coated Bricks
silentgems:gembrickcoatedlight:9, Kyanite-Coated Bricks
silentgems:gembrickcoatedlight:10, Sodalite-Coated Bricks
silentgems:gembrickcoatedlight:11, Ammolite-Coated Bricks
silentgems:gembrickcoatedlight:12, Kunzite-Coated Bricks
silentgems:gembrickcoatedlight:13, Rose Quartz-Coated Bricks
silentgems:gembrickcoatedlight:14, Tektite-Coated Bricks
silentgems:gembrickcoatedlight:15, Pearl-Coated Bricks
silentgems:gembrickspeckled:0, Ruby-Speckled Bricks
silentgems:gembrickspeckled:1, Garnet-Speckled Bricks
silentgems:gembrickspeckled:2, Topaz-Speckled Bricks
silentgems:gembrickspeckled:3, Amber-Speckled Bricks
silentgems:gembrickspeckled:4, Heliodor-Speckled Bricks
silentgems:gembrickspeckled:5, Peridot-Speckled Bricks
silentgems:gembrickspeckled:6, Green Sapphire-Speckled Bricks
silentgems:gembrickspeckled:7, Indicolite-Speckled Bricks
silentgems:gembrickspeckled:8, Aquamarine-Speckled Bricks
silentgems:gembrickspeckled:9, Sapphire-Speckled Bricks
silentgems:gembrickspeckled:10, Iolite-Speckled Bricks
silentgems:gembrickspeckled:11, Amethyst-Speckled Bricks
silentgems:gembrickspeckled:12, Agate-Speckled Bricks
silentgems:gembrickspeckled:13, Morganite-Speckled Bricks
silentgems:gembrickspeckled:14, Onyx-Speckled Bricks
silentgems:gembrickspeckled:15, Opal-Speckled Bricks
silentgems:gembrickspeckleddark:0, Carnelian-Speckled Bricks
silentgems:gembrickspeckleddark:1, Spinel-Speckled Bricks
silentgems:gembrickspeckleddark:2, Citrine-Speckled Bricks
silentgems:gembrickspeckleddark:3, Jasper-Speckled Bricks
silentgems:gembrickspeckleddark:4, Golden Beryl-Speckled Bricks
silentgems:gembrickspeckleddark:5, Moldavite-Speckled Bricks
silentgems:gembrickspeckleddark:6, Malachite-Speckled Bricks
silentgems:gembrickspeckleddark:7, Turquoise-Speckled Bricks
silentgems:gembrickspeckleddark:8, Moonstone-Speckled Bricks
silentgems:gembrickspeckleddark:9, Blue Topaz-Speckled Bricks
silentgems:gembrickspeckleddark:10, Tanzanite-Speckled Bricks
silentgems:gembrickspeckleddark:11, Violet Sapphire-Speckled Bricks
silentgems:gembrickspeckleddark:12, Lepidolite-Speckled Bricks
silentgems:gembrickspeckleddark:13, Ametrine-Speckled Bricks
silentgems:gembrickspeckleddark:14, Black Diamond-Speckled Bricks
silentgems:gembrickspeckleddark:15, Alexandrite-Speckled Bricks
silentgems:gembrickspeckledlight:0, Pyrope-Speckled Bricks
silentgems:gembrickspeckledlight:1, Coral-Speckled Bricks
silentgems:gembrickspeckledlight:2, Sunstone-Speckled Bricks
silentgems:gembrickspeckledlight:3, Cat's Eye-Speckled Bricks
silentgems:gembrickspeckledlight:4, Zircon-Speckled Bricks
silentgems:gembrickspeckledlight:5, Jade-Speckled Bricks
silentgems:gembrickspeckledlight:6, Chrysoprase-Speckled Bricks
silentgems:gembrickspeckledlight:7, Apatite-Speckled Bricks
silentgems:gembrickspeckledlight:8, Fluorite-Speckled Bricks
silentgems:gembrickspeckledlight:9, Kyanite-Speckled Bricks
silentgems:gembrickspeckledlight:10, Sodalite-Speckled Bricks
silentgems:gembrickspeckledlight:11, Ammolite-Speckled Bricks
silentgems:gembrickspeckledlight:12, Kunzite-Speckled Bricks
silentgems:gembrickspeckledlight:13, Rose Quartz-Speckled Bricks
silentgems:gembrickspeckledlight:14, Tektite-Speckled Bricks
silentgems:gembrickspeckledlight:15, Pearl-Speckled Bricks
silentgems:gemlamp:0, Ruby Lamp
silentgems:gemlamp:1, Garnet Lamp
silentgems:gemlamp:2, Topaz Lamp
silentgems:gemlamp:3, Amber Lamp
silentgems:gemlamp:4, Heliodor Lamp
silentgems:gemlamp:5, Peridot Lamp
silentgems:gemlamp:6, Green Sapphire Lamp
silentgems:gemlamp:7, Indicolite Lamp
silentgems:gemlamp:8, Aquamarine Lamp
silentgems:gemlamp:9, Sapphire Lamp
silentgems:gemlamp:10, Iolite Lamp
silentgems:gemlamp:11, Amethyst Lamp
silentgems:gemlamp:12, Agate Lamp
silentgems:gemlamp:13, Morganite Lamp
silentgems:gemlamp:14, Onyx Lamp
silentgems:gemlamp:15, Opal Lamp
silentgems:gemlamplit:0, Ruby Lamp
silentgems:gemlamplit:1, Garnet Lamp
silentgems:gemlamplit:2, Topaz Lamp
silentgems:gemlamplit:3, Amber Lamp
silentgems:gemlamplit:4, Heliodor Lamp
silentgems:gemlamplit:5, Peridot Lamp
silentgems:gemlamplit:6, Green Sapphire Lamp
silentgems:gemlamplit:7, Indicolite Lamp
silentgems:gemlamplit:8, Aquamarine Lamp
silentgems:gemlamplit:9, Sapphire Lamp
silentgems:gemlamplit:10, Iolite Lamp
silentgems:gemlamplit:11, Amethyst Lamp
silentgems:gemlamplit:12, Agate Lamp
silentgems:gemlamplit:13, Morganite Lamp
silentgems:gemlamplit:14, Onyx Lamp
silentgems:gemlamplit:15, Opal Lamp
silentgems:gemlamplitinverted:0, Ruby Lamp (Inverted)
silentgems:gemlamplitinverted:1, Garnet Lamp (Inverted)
silentgems:gemlamplitinverted:2, Topaz Lamp (Inverted)
silentgems:gemlamplitinverted:3, Amber Lamp (Inverted)
silentgems:gemlamplitinverted:4, Heliodor Lamp (Inverted)
silentgems:gemlamplitinverted:5, Peridot Lamp (Inverted)
silentgems:gemlamplitinverted:6, Green Sapphire Lamp (Inverted)
silentgems:gemlamplitinverted:7, Indicolite Lamp (Inverted)
silentgems:gemlamplitinverted:8, Aquamarine Lamp (Inverted)
silentgems:gemlamplitinverted:9, Sapphire Lamp (Inverted)
silentgems:gemlamplitinverted:10, Iolite Lamp (Inverted)
silentgems:gemlamplitinverted:11, Amethyst Lamp (Inverted)
silentgems:gemlamplitinverted:12, Agate Lamp (Inverted)
silentgems:gemlamplitinverted:13, Morganite Lamp (Inverted)
silentgems:gemlamplitinverted:14, Onyx Lamp (Inverted)
silentgems:gemlamplitinverted:15, Opal Lamp (Inverted)
silentgems:gemlampinverted:0, Ruby Lamp (Inverted)
silentgems:gemlampinverted:1, Garnet Lamp (Inverted)
silentgems:gemlampinverted:2, Topaz Lamp (Inverted)
silentgems:gemlampinverted:3, Amber Lamp (Inverted)
silentgems:gemlampinverted:4, Heliodor Lamp (Inverted)
silentgems:gemlampinverted:5, Peridot Lamp (Inverted)
silentgems:gemlampinverted:6, Green Sapphire Lamp (Inverted)
silentgems:gemlampinverted:7, Indicolite Lamp (Inverted)
silentgems:gemlampinverted:8, Aquamarine Lamp (Inverted)
silentgems:gemlampinverted:9, Sapphire Lamp (Inverted)
silentgems:gemlampinverted:10, Iolite Lamp (Inverted)
silentgems:gemlampinverted:11, Amethyst Lamp (Inverted)
silentgems:gemlampinverted:12, Agate Lamp (Inverted)
silentgems:gemlampinverted:13, Morganite Lamp (Inverted)
silentgems:gemlampinverted:14, Onyx Lamp (Inverted)
silentgems:gemlampinverted:15, Opal Lamp (Inverted)
silentgems:gemlampdark:0, Carnelian Lamp
silentgems:gemlampdark:1, Spinel Lamp
silentgems:gemlampdark:2, Citrine Lamp
silentgems:gemlampdark:3, Jasper Lamp
silentgems:gemlampdark:4, Golden Beryl Lamp
silentgems:gemlampdark:5, Moldavite Lamp
silentgems:gemlampdark:6, Malachite Lamp
silentgems:gemlampdark:7, Turquoise Lamp
silentgems:gemlampdark:8, Moonstone Lamp
silentgems:gemlampdark:9, Blue Topaz Lamp
silentgems:gemlampdark:10, Tanzanite Lamp
silentgems:gemlampdark:11, Violet Sapphire Lamp
silentgems:gemlampdark:12, Lepidolite Lamp
silentgems:gemlampdark:13, Ametrine Lamp
silentgems:gemlampdark:14, Black Diamond Lamp
silentgems:gemlampdark:15, Alexandrite Lamp
silentgems:gemlamplitdark:0, Carnelian Lamp
silentgems:gemlamplitdark:1, Spinel Lamp
silentgems:gemlamplitdark:2, Citrine Lamp
silentgems:gemlamplitdark:3, Jasper Lamp
silentgems:gemlamplitdark:4, Golden Beryl Lamp
silentgems:gemlamplitdark:5, Moldavite Lamp
silentgems:gemlamplitdark:6, Malachite Lamp
silentgems:gemlamplitdark:7, Turquoise Lamp
silentgems:gemlamplitdark:8, Moonstone Lamp
silentgems:gemlamplitdark:9, Blue Topaz Lamp
silentgems:gemlamplitdark:10, Tanzanite Lamp
silentgems:gemlamplitdark:11, Violet Sapphire Lamp
silentgems:gemlamplitdark:12, Lepidolite Lamp
silentgems:gemlamplitdark:13, Ametrine Lamp
silentgems:gemlamplitdark:14, Black Diamond Lamp
silentgems:gemlamplitdark:15, Alexandrite Lamp
silentgems:gemlamplitinverteddark:0, Carnelian Lamp (Inverted)
silentgems:gemlamplitinverteddark:1, Spinel Lamp (Inverted)
silentgems:gemlamplitinverteddark:2, Citrine Lamp (Inverted)
silentgems:gemlamplitinverteddark:3, Jasper Lamp (Inverted)
silentgems:gemlamplitinverteddark:4, Golden Beryl Lamp (Inverted)
silentgems:gemlamplitinverteddark:5, Moldavite Lamp (Inverted)
silentgems:gemlamplitinverteddark:6, Malachite Lamp (Inverted)
silentgems:gemlamplitinverteddark:7, Turquoise Lamp (Inverted)
silentgems:gemlamplitinverteddark:8, Moonstone Lamp (Inverted)
silentgems:gemlamplitinverteddark:9, Blue Topaz Lamp (Inverted)
silentgems:gemlamplitinverteddark:10, Tanzanite Lamp (Inverted)
silentgems:gemlamplitinverteddark:11, Violet Sapphire Lamp (Inverted)
silentgems:gemlamplitinverteddark:12, Lepidolite Lamp (Inverted)
silentgems:gemlamplitinverteddark:13, Ametrine Lamp (Inverted)
silentgems:gemlamplitinverteddark:14, Black Diamond Lamp (Inverted)
silentgems:gemlamplitinverteddark:15, Alexandrite Lamp (Inverted)
silentgems:gemlampinverteddark:0, Carnelian Lamp (Inverted)
silentgems:gemlampinverteddark:1, Spinel Lamp (Inverted)
silentgems:gemlampinverteddark:2, Citrine Lamp (Inverted)
silentgems:gemlampinverteddark:3, Jasper Lamp (Inverted)
silentgems:gemlampinverteddark:4, Golden Beryl Lamp (Inverted)
silentgems:gemlampinverteddark:5, Moldavite Lamp (Inverted)
silentgems:gemlampinverteddark:6, Malachite Lamp (Inverted)
silentgems:gemlampinverteddark:7, Turquoise Lamp (Inverted)
silentgems:gemlampinverteddark:8, Moonstone Lamp (Inverted)
silentgems:gemlampinverteddark:9, Blue Topaz Lamp (Inverted)
silentgems:gemlampinverteddark:10, Tanzanite Lamp (Inverted)
silentgems:gemlampinverteddark:11, Violet Sapphire Lamp (Inverted)
silentgems:gemlampinverteddark:12, Lepidolite Lamp (Inverted)
silentgems:gemlampinverteddark:13, Ametrine Lamp (Inverted)
silentgems:gemlampinverteddark:14, Black Diamond Lamp (Inverted)
silentgems:gemlampinverteddark:15, Alexandrite Lamp (Inverted)
silentgems:gemlamplight:0, Pyrope Lamp
silentgems:gemlamplight:1, Coral Lamp
silentgems:gemlamplight:2, Sunstone Lamp
silentgems:gemlamplight:3, Cat's Eye Lamp
silentgems:gemlamplight:4, Zircon Lamp
silentgems:gemlamplight:5, Jade Lamp
silentgems:gemlamplight:6, Chrysoprase Lamp
silentgems:gemlamplight:7, Apatite Lamp
silentgems:gemlamplight:8, Fluorite Lamp
silentgems:gemlamplight:9, Kyanite Lamp
silentgems:gemlamplight:10, Sodalite Lamp
silentgems:gemlamplight:11, Ammolite Lamp
silentgems:gemlamplight:12, Kunzite Lamp
silentgems:gemlamplight:13, Rose Quartz Lamp
silentgems:gemlamplight:14, Tektite Lamp
silentgems:gemlamplight:15, Pearl Lamp
silentgems:gemlamplitlight:0, Pyrope Lamp
silentgems:gemlamplitlight:1, Coral Lamp
silentgems:gemlamplitlight:2, Sunstone Lamp
silentgems:gemlamplitlight:3, Cat's Eye Lamp
silentgems:gemlamplitlight:4, Zircon Lamp
silentgems:gemlamplitlight:5, Jade Lamp
silentgems:gemlamplitlight:6, Chrysoprase Lamp
silentgems:gemlamplitlight:7, Apatite Lamp
silentgems:gemlamplitlight:8, Fluorite Lamp
silentgems:gemlamplitlight:9, Kyanite Lamp
silentgems:gemlamplitlight:10, Sodalite Lamp
silentgems:gemlamplitlight:11, Ammolite Lamp
silentgems:gemlamplitlight:12, Kunzite Lamp
silentgems:gemlamplitlight:13, Rose Quartz Lamp
silentgems:gemlamplitlight:14, Tektite Lamp
silentgems:gemlamplitlight:15, Pearl Lamp
silentgems:gemlamplitinvertedlight:0, Pyrope Lamp (Inverted)
silentgems:gemlamplitinvertedlight:1, Coral Lamp (Inverted)
silentgems:gemlamplitinvertedlight:2, Sunstone Lamp (Inverted)
